
Currency Name Buying Rate Cash Buying Rate Selling Rate Cash Selling Rate Middle Rate Pub Time
MYR 164.03 165.52 163.85 2020.10.06 10:33:27
MYR 164.03 165.52 163.85 2020.10.06 10:30:00
MYR 164.03 165.52 163.85 2020.10.06 10:30:00
MYR 164.03 165.52 163.85 2020.10.06 10:30:00
MYR 164.03 165.52 163.85 2020.10.06 10:17:32
MYR 164.03 165.52 163.85 2020.10.06 10:10:04
MYR 164.03 165.52 163.85 2020.10.06 10:10:04
MYR 164.03 165.52 163.85 2020.10.06 09:54:16
MYR 164.03 165.52 163.85 2020.10.06 09:17:26
MYR 164.06 165.55 163.85 2020.10.06 09:15:30
Currency Name Buying Rate Cash Buying Rate Selling Rate Cash Selling Rate Middle Rate Pub Time
MYR 164.08 165.57 163.85 2020.10.06 09:13:36
MYR 164.11 165.6 163.85 2020.10.06 09:12:26
MYR 164.13 165.62 163.85 2020.10.06 09:11:23
MYR 164.1 165.59 163.85 2020.10.06 09:10:22
MYR 164.08 165.57 163.85 2020.10.06 09:09:08
MYR 164.06 165.55 163.85 2020.10.06 09:07:52
MYR 164.03 165.52 163.85 2020.10.06 09:06:45
MYR 164.03 165.52 163.85 2020.10.06 06:54:10
MYR 164.03 165.52 163.85 2020.10.06 06:54:04
MYR 164.03 165.52 163.85 2020.10.06 05:30:00
MYR 164.03 165.52 163.85 2020.10.06 05:30:00
MYR 164.03 165.52 163.85 2020.10.06 05:30:00
MYR 164.03 165.52 163.85 2020.10.06 00:00:05
MYR 164.03 165.52 163.85 2020.10.05 22:08:03
MYR 164.03 165.52 163.85 2020.10.05 22:08:03
MYR 164.03 165.52 163.85 2020.10.05 22:08:03
MYR 164.03 165.52 163.85 2020.10.05 21:57:44
MYR 164.03 165.52 163.85 2020.10.05 21:00:04
MYR 164.03 165.52 163.85 2020.10.05 20:11:11
MYR 164.03 165.52 163.85 2020.10.05 20:01:12
Currency Name Buying Rate Cash Buying Rate Selling Rate Cash Selling Rate Middle Rate Pub Time
MYR 164.03 165.52 163.85 2020.10.05 19:18:56
MYR 164.03 165.52 163.85 2020.10.05 18:06:50
MYR 164.03 165.52 163.85 2020.10.05 17:51:33
MYR 164.03 165.52 163.85 2020.10.05 17:42:48
MYR 164.03 165.52 163.85 2020.10.05 17:30:30
MYR 164.03 165.52 163.85 2020.10.05 17:28:20
MYR 164.03 165.52 163.85 2020.10.05 17:03:02
MYR 164.03 165.52 163.85 2020.10.05 16:35:31
MYR 164.03 165.52 163.85 2020.10.05 16:30:31
MYR 164.03 165.52 163.85 2020.10.05 16:26:05
MYR 164.03 165.52 163.85 2020.10.05 16:16:15
MYR 164.03 165.52 163.85 2020.10.05 15:56:27
MYR 164.03 165.52 163.85 2020.10.05 15:17:30
MYR 164.03 165.52 163.85 2020.10.05 15:10:53
MYR 164.05 165.54 163.85 2020.10.05 15:09:32
MYR 164.08 165.57 163.85 2020.10.05 15:08:16
MYR 164.11 165.6 163.85 2020.10.05 15:06:45
MYR 164.13 165.62 163.85 2020.10.05 15:04:59
MYR 164.1 165.59 163.85 2020.10.05 15:03:09
MYR 164.08 165.57 163.85 2020.10.05 14:59:52
Currency Name Buying Rate Cash Buying Rate Selling Rate Cash Selling Rate Middle Rate Pub Time
MYR 164.05 165.54 163.85 2020.10.05 14:57:19
MYR 164.03 165.52 163.85 2020.10.05 14:30:39
MYR 164.03 165.52 163.85 2020.10.05 14:08:59
MYR 164.03 165.52 163.85 2020.10.05 14:02:42
MYR 164.03 165.52 163.85 2020.10.05 13:49:14
MYR 164.03 165.52 163.85 2020.10.05 11:24:54
MYR 164.03 165.52 163.85 2020.10.05 10:30:00
MYR 164.03 165.52 163.85 2020.10.05 10:30:00
MYR 164.03 165.52 163.85 2020.10.05 10:30:00
MYR 164.03 165.52 163.85 2020.10.05 10:10:23
MYR 164.03 165.52 163.85 2020.10.05 10:10:23
MYR 164.03 165.52 163.85 2020.10.05 10:00:20
MYR 164.03 165.52 163.85 2020.10.05 09:40:25
MYR 164.03 165.52 163.85 2020.10.05 09:13:23
MYR 164.03 165.52 163.85 2020.10.05 09:10:54
MYR 164.05 165.54 163.85 2020.10.05 09:09:32
MYR 164.08 165.57 163.85 2020.10.05 09:07:57
MYR 164.11 165.6 163.85 2020.10.05 09:06:07
MYR 164.13 165.62 163.85 2020.10.05 09:02:55
MYR 164.1 165.59 163.85 2020.10.05 09:00:36
Currency Name Buying Rate Cash Buying Rate Selling Rate Cash Selling Rate Middle Rate Pub Time
MYR 164.08 165.57 163.85 2020.10.05 08:58:04
MYR 164.05 165.54 163.85 2020.10.05 08:55:39
MYR 164.03 165.52 163.85 2020.10.05 08:06:16
MYR 164.03 165.52 163.85 2020.10.05 07:47:52
MYR 164.03 165.52 163.85 2020.10.05 07:07:51
MYR 164.03 165.52 163.85 2020.10.05 05:30:00
MYR 164.03 165.52 163.85 2020.10.05 05:30:00
MYR 164.03 165.52 163.85 2020.10.05 05:30:00
MYR 164.03 165.52 163.85 2020.10.05 00:00:05
